chr11	336744	6
chr11	337210	2
chr11	338314	3
chr11	338901	4
chr11	339943	5
chr11	339969	4
chr11	341934	2
chr11	347836	3
chr11	347878	4
chr11	352963	7
chr11	355039	4
chr11	356827	6
chr11	356941	4
chr11	357122	5
chr11	357450	6
chr11	357463	5
chr11	357590	6
chr11	358069	5
chr11	358726	5
chr11	358908	4
chr11	361550	6
chr11	361574	8
chr11	361594	5
chr11	361607	3
chr11	361823	3
chr11	362512	5
chr11	362668	7
chr11	362872	8
chr11	365609	4
chr11	365636	5
chr11	366710	6
chr11	368778	5
chr11	371325	3
chr11	372095	6
chr11	377795	2
chr11	378188	6
chr11	379468	7
chr11	380774	2
chr11	381147	3
chr11	383179	7
chr11	383510	2
chr11	384135	5
chr11	384140	5
chr11	384587	4
chr11	384603	4
chr11	386283	3
chr11	388298	5
chr11	390042	3
chr11	391421	7
chr11	392042	8
chr11	392044	7
chr11	392079	5
chr11	394005	3
chr11	394666	5
chr11	394700	6
chr11	395343	4
chr11	396406	2
chr11	396701	3
chr11	396915	4
chr11	397706	2
chr11	397732	2
chr11	397905	3
chr11	405080	12
chr11	405170	6
chr11	405197	7
chr11	405360	2
chr11	405705	4
chr11	406043	3
chr11	406473	7
chr11	406483	5
chr11	406933	10
chr11	412867	3
chr11	414808	7
chr11	419994	4
chr11	422906	6
chr11	423310	3
chr11	425801	7
chr11	428385	14
chr11	428489	4
chr11	429659	2
chr11	430056	4
chr11	431622	2
chr11	431834	2
chr11	433135	2
chr11	433617	6
chr11	433995	5
chr11	436154	5
chr11	437401	4
chr11	439073	3
chr11	440290	2
chr11	441139	6
chr11	443191	5
chr11	446495	8
chr11	450932	3
chr11	451872	6
chr11	452282	4
chr11	457895	3
chr11	461312	6
chr11	464667	7
chr11	464972	5
chr11	464976	5
chr11	469701	6
chr11	472088	6
chr11	472576	6
chr11	474621	3
chr11	479240	8
chr11	479245	9
chr11	479246	9
chr11	481448	5
chr11	484204	2
chr11	484805	4
chr11	485486	5
chr11	488609	10
chr11	488878	2
chr11	489386	5
chr11	490811	5
chr11	492296	6
chr11	492309	2
chr11	492758	5
chr11	494757	6
chr11	498383	4
chr11	499970	8
chr11	501580	5
chr11	502371	5
chr11	507995	3
chr11	509333	6
chr11	509996	4
chr11	512511	4
chr11	516487	10
chr11	517193	2
chr11	521954	4
chr11	522480	6
chr11	524358	3
chr11	524370	2
chr11	525784	6
chr11	525801	4
chr11	530278	3
chr11	532923	7
chr11	533546	11
chr11	534277	10
chr11	535783	4
chr11	537365	3
chr11	538420	2
chr11	539706	4
chr11	539744	3
chr11	540082	7
chr11	540888	4
chr11	544087	2
chr11	544998	3
chr11	545209	4
chr11	549051	7
chr11	549080	8
chr11	549959	6
chr11	551235	9
chr11	551405	4
chr11	551644	13
chr11	551753	8
chr11	552547	2
chr11	553533	5
chr11	554047	10
chr11	554166	5
chr11	554214	4
chr11	554659	2
chr11	556457	5
chr11	556521	9
chr11	557342	9
chr11	557989	10
chr11	558884	15
chr11	559016	2
chr11	559961	5
chr11	562219	8
chr11	562437	2
chr11	563149	3
chr11	565910	2
chr11	566393	6
chr11	567189	4
chr11	567391	5
chr11	567627	3
chr11	568211	5
chr11	571316	9
chr11	571568	5
chr11	575408	5
chr11	577534	6
chr11	578634	7
chr11	583767	3
chr11	583787	3
chr11	584216	14
chr11	584243	9
chr11	586696	5
chr11	587425	11
chr11	589819	4
chr11	590019	6
chr11	591083	4
chr11	598723	8
chr11	599471	3
chr11	601812	5
chr11	601987	3
chr11	603413	4
chr11	605702	5
chr11	606544	6
chr11	609353	5
chr11	609577	9
chr11	610277	9
chr11	612148	9
chr11	612182	7
chr11	612967	9
chr11	613165	3
chr11	613192	3
chr11	613208	5
chr11	614864	6
chr11	616970	2
chr11	617214	4
chr11	617221	4
chr11	617228	4
chr11	617378	4
chr11	617967	14
chr11	619671	8
chr11	619789	3
chr11	620599	2
chr11	621634	12
chr11	621795	9
chr11	626464	17
chr11	632059	3
chr11	632302	2
chr11	635241	6
chr11	636399	4
chr11	636784	3
chr11	637986	5
chr11	639083	5
chr11	640532	11
chr11	640742	5
chr11	640893	2
chr11	642149	6
chr11	643778	4
chr11	645057	2
chr11	645060	2
chr11	645393	7
chr11	645569	5
chr11	652440	5
chr11	657552	2
chr11	658194	2
chr11	658506	9
chr11	658511	9
chr11	658514	10
chr11	672919	3
chr11	672934	4
chr11	674499	8
chr11	674582	13
chr11	675162	2
chr11	675384	5
chr11	677230	2
chr11	678973	5
chr11	687699	5
chr11	690741	6
chr11	691029	4
chr11	691194	3
chr11	692908	8
chr11	693787	6
chr11	693831	4
chr11	698443	5
chr11	698807	17
chr11	701611	6
chr11	701616	7
chr11	703175	3
chr11	704864	6
chr11	709861	6
chr11	710660	3
chr11	710767	3
chr11	710889	4
chr11	716058	5
chr11	720197	8
chr11	721570	5
chr11	721957	6
chr11	723429	4
chr11	726846	4
chr11	728230	3
chr11	728262	3
chr11	730725	4
chr11	733357	8
chr11	737969	6
chr11	739392	4
chr11	739481	4
chr11	743040	3
chr11	743813	2
chr11	745301	4
chr11	745317	5
chr11	748427	2
chr11	748958	3
chr11	752059	3
chr11	761525	4
chr11	762791	7
chr11	765372	4
chr11	766069	2
chr11	771034	4
chr11	771986	10
chr11	772490	12
chr11	774568	7
chr11	774608	6
chr11	776279	2
chr11	779671	4
chr11	781468	5
chr11	781501	4
chr11	782110	7
chr11	787679	4
chr11	788007	7
chr11	788061	6
chr11	791462	4
chr11	795000	7
chr11	795366	6
chr11	802379	4
chr11	802902	2
chr11	812188	4
chr11	816550	6
chr11	817327	2
chr11	817705	2
chr11	823809	4
chr11	824607	8
chr11	825777	4
chr11	827955	5
chr11	828784	9
chr11	828916	11
chr11	830383	7
chr11	830601	13
chr11	833589	2
chr11	833633	8
chr11	833668	6
chr11	833728	6
chr11	833872	3
chr11	834098	4
chr11	834108	4
chr11	835622	3
chr11	836971	2
chr11	837582	8
chr11	838110	4
chr11	838419	2
chr11	838424	3
chr11	838760	4
chr11	839078	5
chr11	839093	4
chr11	839127	2
chr11	839629	6
chr11	840251	7
chr11	840363	5
chr11	840477	9
chr11	840740	4
chr11	841284	5
chr11	842263	6
chr11	842543	2
chr11	843461	5
chr11	843713	3
chr11	844862	6
chr11	845311	4
chr11	845328	6
chr11	845366	6
chr11	845388	7
chr11	846153	10
chr11	851981	2
chr11	852900	2
chr11	854543	2
chr11	854730	6
chr11	855214	1
chr11	855221	2
chr11	855372	2
chr11	855935	2
chr11	856559	3
chr11	856971	3
chr11	858424	5
chr11	858759	4
chr11	859915	2
chr11	860514	4
chr11	862652	9
chr11	865257	7
chr11	865503	4
chr11	866044	3
chr11	866183	5
chr11	869159	4
chr11	869280	9
chr11	870446	12
chr11	870730	3
chr11	871203	5
chr11	871227	5
chr11	871238	4
chr11	871826	8
chr11	872653	9
chr11	873953	3
chr11	874291	2
chr11	876624	8
chr11	882242	4
chr11	883592	4
chr11	884780	8
chr11	885064	8
chr11	885695	4
chr11	886869	4
chr11	888150	4
chr11	890637	7
chr11	891338	4
chr11	893152	3
chr11	895596	3
chr11	897825	5
chr11	899627	3
chr11	902668	8
chr11	903063	13
chr11	913939	6
chr11	915259	5
chr11	919042	4
chr11	919627	4
chr11	920857	2
chr11	923034	3
chr11	924904	5
chr11	926619	6
chr11	926809	3
chr11	927108	4
chr11	927995	4
chr11	928843	6
chr11	931603	5
chr11	933097	2
chr11	933498	5
chr11	933783	3
chr11	933865	5
chr11	933873	5
chr11	935491	3
chr11	937644	5
chr11	938892	10
chr11	941300	7
chr11	944801	5
chr11	944810	7
chr11	946228	4
chr11	946985	2
chr11	947538	5
chr11	948704	1
chr11	948712	2
chr11	949647	8
chr11	950750	4
chr11	951558	3
chr11	951928	4
chr11	952605	8
chr11	954025	7
chr11	955638	3
chr11	957220	4
chr11	957742	4
chr11	959776	6
chr11	962598	5
chr11	963267	4
chr11	963855	3
chr11	963863	3
chr11	964271	9
chr11	964476	2
chr11	966813	6
chr11	970373	6
chr11	970405	6
chr11	970490	10
chr11	970510	4
chr11	973374	9
chr11	974035	7
chr11	976351	5
chr11	977679	3
chr11	977682	3
chr11	980690	11
chr11	983966	4
chr11	985547	5
chr11	988101	5
chr11	989251	6
chr11	991530	9
chr11	992691	4
chr11	996181	4
chr11	996486	2
chr11	1001561	4
chr11	1001607	6
chr11	1003642	5
chr11	1004932	6
chr11	1005108	8
chr11	1005308	5
chr11	1006279	3
chr11	1007831	3
chr11	1009416	9
chr11	1009622	3
chr11	1010102	6
chr11	1010694	5
chr11	1012464	5
chr11	1013167	4
chr11	1016609	96
chr11	1016640	123
chr11	1016655	140
chr11	1016665	131
chr11	1016704	96
chr11	1016713	93
chr11	1016724	79
chr11	1016742	66
chr11	1016776	67
chr11	1016795	103
chr11	1016825	153
chr11	1016889	73
chr11	1016890	68
chr11	1016928	56
chr11	1016933	66
chr11	1016936	68
chr11	1016944	67
chr11	1016957	62
chr11	1016959	62
chr11	1016963	62
chr11	1016964	63
chr11	1016976	65
chr11	1016988	61
chr11	1017029	28
chr11	1017277	62
chr11	1017283	66
chr11	1017332	79
chr11	1017443	85
chr11	1017596	239
chr11	1017773	142
chr11	1017783	115
chr11	1017921	78
chr11	1017941	70
chr11	1017963	94
chr11	1017968	88
chr11	1017981	91
chr11	1018374	42
chr11	1018436	49
chr11	1019375	20
chr11	1020778	7
chr11	1021038	2
chr11	1021837	7
chr11	1022119	5
chr11	1022187	5
chr11	1027811	4
chr11	1031062	6
chr11	1032704	5
chr11	1033856	5
chr11	1034698	5
chr11	1041391	9
chr11	1052371	5
chr11	1052569	4
chr11	1059003	2
chr11	1060165	5
chr11	1060419	4
chr11	1062974	5
chr11	1062990	8
chr11	1062998	8
chr11	1063027	6
chr11	1063149	4
chr11	1066164	5
chr11	1066165	5
chr11	1067011	6
chr11	1068200	4
chr11	1069210	5
chr11	1071375	5
chr11	1072185	3
chr11	1072335	7
chr11	1072511	6
chr11	1073712	3
chr11	1074975	9
chr11	1075092	5
chr11	1075567	4
chr11	1075747	6
chr11	1075850	4
chr11	1077270	3
chr11	1078249	3
chr11	1081997	6
chr11	1083155	8
chr11	1083396	13
chr11	1083761	7
chr11	1084524	4
chr11	1084537	4
chr11	1085499	3
chr11	1086148	3
chr11	1086297	7
chr11	1086825	12
chr11	1087417	5
chr11	1088677	4
chr11	1088733	4
chr11	1089850	3
chr11	1090036	6
chr11	1099861	13
chr11	1100853	12
chr11	1100960	7
chr11	1102679	9
chr11	1102887	8
chr11	1103752	2
chr11	1106589	3
chr11	1106593	3
chr11	1107247	3
chr11	1107741	17
chr11	1109965	3
chr11	1111091	3
chr11	1111118	3
chr11	1111469	6
chr11	1111488	6
chr11	1112055	6
chr11	1112863	5
chr11	1113896	5
chr11	1115743	6
chr11	1116553	4
chr11	1116675	3
chr11	1118153	7
chr11	1118161	7
chr11	1120929	6
chr11	1121824	2
chr11	1121827	2
chr11	1122003	7
chr11	1122126	7
chr11	1122246	5
chr11	1123587	6
chr11	1126896	2
chr11	1127339	9
chr11	1127594	7
chr11	1128302	6
chr11	1128339	5
chr11	1129289	5
chr11	1129644	2
chr11	1129940	3
chr11	1129963	5
chr11	1130765	4
chr11	1130879	5
chr11	1131225	2
chr11	1131243	2
chr11	1132567	4
chr11	1133504	5
chr11	1140380	4
chr11	1140579	11
chr11	1140599	9
chr11	1140929	4
chr11	1142570	5
chr11	1143081	6
chr11	1143091	6
chr11	1144919	3
chr11	1146133	4
chr11	1147947	9
chr11	1150990	2
chr11	1150998	3
chr11	1152255	5
chr11	1152442	3
chr11	1156726	4
chr11	1158658	4
chr11	1158666	5
chr11	1159098	5
chr11	1160057	8
chr11	1160732	5
chr11	1160739	2
chr11	1161211	3
chr11	1163859	2
chr11	1163940	5
chr11	1165373	5
chr11	1167980	5
chr11	1168000	6
chr11	1186818	12
chr11	1187816	17
chr11	1187845	14
chr11	1187988	12
chr11	1188586	9
chr11	1188914	13
chr11	1191523	36
chr11	1191524	36
chr11	1191527	38
chr11	1192425	8
chr11	1193542	16
chr11	1193830	2
chr11	1196002	4
chr11	1196902	7
chr11	1196917	8
chr11	1197482	9
chr11	1198406	3
chr11	1198945	10
chr11	1200038	5
chr11	1200366	5
chr11	1200591	3
chr11	1202680	3
chr11	1203457	2
chr11	1203848	2
chr11	1204041	7
chr11	1205362	7
chr11	1205839	4
chr11	1206616	5
chr11	1211472	9
chr11	1213441	4
chr11	1218558	6
chr11	1219108	4
chr11	1219775	6
chr11	1221254	9
chr11	1221278	10
chr11	1221335	5
chr11	1222406	10
chr11	1222830	7
chr11	1222850	7
chr11	1222989	7
chr11	1224270	5
chr11	1225711	6
chr11	1226228	7
chr11	1227261	5
chr11	1228142	5
chr11	1229154	3
chr11	1231478	5
chr11	1232144	6
chr11	1232171	2
chr11	1232626	4
chr11	1232712	6
chr11	1233859	9
chr11	1234543	7
chr11	1236218	2
chr11	1236229	2
chr11	1236570	5
chr11	1238234	4
chr11	1241561	10
chr11	1241677	8
chr11	1242546	17
chr11	1242563	17
chr11	1242712	25
chr11	1242770	29
chr11	1242792	29
chr11	1242824	46
chr11	1242953	9
chr11	1243660	20
chr11	1243724	17
chr11	1243755	14
chr11	1243812	15
chr11	1244113	29
chr11	1244154	54
chr11	1245369	6
chr11	1245766	84
chr11	1245780	76
chr11	1245805	61
chr11	1246095	8
chr11	1246399	38
chr11	1246401	38
chr11	1246410	35
chr11	1246412	34
chr11	1246730	12
chr11	1247131	12
chr11	1247162	20
chr11	1247178	21
chr11	1247226	14
chr11	1247232	15
chr11	1247245	12
chr11	1247283	14
chr11	1247378	10
chr11	1247407	26
chr11	1248979	8
chr11	1248985	11
chr11	1249018	25
chr11	1249092	20
chr11	1249131	28
chr11	1249166	41
chr11	1249197	29
chr11	1249327	3
chr11	1249830	21
chr11	1249832	21
chr11	1249847	15
chr11	1249988	21
chr11	1250091	72
chr11	1250554	10
chr11	1250996	15
chr11	1251438	11
chr11	1251459	16
chr11	1251478	16
chr11	1251567	3
chr11	1251628	4
chr11	1253012	9
chr11	1253697	2
chr11	1253891	4
chr11	1253903	5
chr11	1253905	5
chr11	1253918	5
chr11	1254324	5
chr11	1254733	12
chr11	1258049	5
chr11	1258584	6
chr11	1259904	4
chr11	1260964	5
chr11	1262731	4
chr11	1262997	5
chr11	1269349	6
chr11	1280458	9
chr11	1283444	6
chr11	1283476	3
chr11	1284876	5
chr11	1285280	6
chr11	1288726	8
chr11	1291476	2
chr11	1291965	2
chr11	1291999	2
chr11	1292185	4
chr11	1292679	7
chr11	1292798	2
chr11	1299830	8
chr11	1300366	7
chr11	1300719	5
chr11	1300805	10
chr11	1301259	8
chr11	1301391	3
chr11	1301568	4
chr11	1301981	7
chr11	1301982	7
chr11	1302514	7
chr11	1303248	8
chr11	1303299	6
chr11	1305068	6
chr11	1307641	4
chr11	1310283	6
chr11	1312172	2
chr11	1312499	4
chr11	1313944	2
chr11	1314514	3
chr11	1319074	2
chr11	1320110	3
chr11	1321589	3
chr11	1323098	4
chr11	1325040	6
chr11	1331207	5
chr11	1334417	3
chr11	1344301	3
chr11	1344629	4
chr11	1347586	8
chr11	1347676	6
chr11	1348125	7
chr11	1348621	5
chr11	1348687	5
chr11	1349090	4
chr11	1350017	7
chr11	1350839	5
chr11	1351690	5
chr11	1351704	6
chr11	1351706	6
chr11	1353128	2
chr11	1354799	2
chr11	1356000	3
chr11	1356844	5
chr11	1357348	4
chr11	1358915	4
chr11	1359983	4
chr11	1360011	4
chr11	1360400	6
chr11	1360491	5
chr11	1360560	8
chr11	1360563	8
chr11	1360577	8
chr11	1360830	5
chr11	1362658	4
chr11	1362977	3
chr11	1364513	9
chr11	1364839	3
chr11	1365160	4
chr11	1365512	5
chr11	1367527	2
chr11	1368686	6
chr11	1368884	7
chr11	1368981	8
chr11	1369043	3
chr11	1369647	6
chr11	1370031	5
chr11	1372154	5
chr11	1372260	6
chr11	1372465	2
chr11	1374457	3
chr11	1374892	7
chr11	1374910	7
chr11	1378749	3
chr11	1378762	3
chr11	1378967	7
chr11	1379475	8
chr11	1379498	7
chr11	1384311	5
chr11	1387662	6
chr11	1388164	3
chr11	1388809	2
chr11	1388965	3
chr11	1391618	3
chr11	1392586	2
chr11	1398054	4
chr11	1399252	3
chr11	1399327	4
chr11	1399968	8
chr11	1401329	7
chr11	1402389	3
chr11	1402487	6
chr11	1402629	6
chr11	1402832	5
chr11	1402851	4
chr11	1403112	4
chr11	1403170	7
chr11	1403616	6
chr11	1404007	7
chr11	1406908	4
chr11	1407820	6
chr11	1408386	5
chr11	1408776	7
chr11	1408778	7
chr11	1408779	7
chr11	1408812	6
chr11	1408969	4
chr11	1408986	3
chr11	1409056	7
chr11	1409539	5
chr11	1409569	9
chr11	1409853	6
chr11	1411461	4
chr11	1412621	6
chr11	1412666	4
chr11	1414623	2
chr11	1414824	6
chr11	1414916	6
chr11	1415193	4
chr11	1416067	5
chr11	1416873	2
chr11	1419318	4
chr11	1420137	4
chr11	1420766	5
chr11	1421325	5
chr11	1422518	7
chr11	1422549	7
chr11	1422612	5
chr11	1422939	7
chr11	1424267	4
chr11	1424555	5
chr11	1425347	6
chr11	1427628	3
chr11	1428143	4
chr11	1436901	6
chr11	1437130	6
chr11	1437864	6
chr11	1439409	5
chr11	1446055	2
chr11	1446622	4
chr11	1448945	4
chr11	1450056	6
chr11	1450820	6
chr11	1453731	9
chr11	1454574	11
chr11	1455461	4
chr11	1456342	9
chr11	1456567	6
chr11	1457612	3
chr11	1457743	4
chr11	1457760	9
chr11	1458755	6
chr11	1459901	5
chr11	1460460	3
chr11	1460700	2
chr11	1461352	4
chr11	1464399	5
chr11	1465176	6
chr11	1465794	3
chr11	1468022	9
chr11	1469916	3
chr11	1470111	6
chr11	1470428	2
chr11	1471215	2
chr11	1471764	1
chr11	1472180	3
chr11	1472532	4
chr11	1473383	3
chr11	1473974	10
chr11	1476955	4
chr11	1477854	5
chr11	1478770	7
chr11	1480440	10
chr11	1480867	4
chr11	1481171	11
chr11	1481524	6
chr11	1487123	5
chr11	1487725	5
chr11	1487777	5
chr11	1489050	6
chr11	1489283	6
chr11	1489715	6
chr11	1490702	7
chr11	1490902	6
chr11	1494864	6
chr11	1495462	3
chr11	1495582	5
chr11	1495606	6
chr11	1496838	5
chr11	1498751	7
chr11	1499948	5
chr11	1500850	7
chr11	1501449	9
chr11	1505010	5
chr11	1505394	2
chr11	1506551	4
chr11	1506856	4
chr11	1508080	3
chr11	1508769	5
chr11	1508800	4
chr11	1509291	6
chr11	1510017	7
chr11	1510791	5
chr11	1511779	8
chr11	1511826	6
chr11	1512452	3
chr11	1516208	6
chr11	1523952	5
chr11	1524685	4
chr11	1528372	5
chr11	1528467	3
chr11	1529708	4
chr11	1532853	8
chr11	1534014	5
chr11	1536537	4
chr11	1536919	5
chr11	1538057	5
chr11	1538166	3
chr11	1538360	4
chr11	1538595	7
chr11	1539109	6
chr11	1540086	2
chr11	1540254	2
chr11	1541483	4
chr11	1541489	3
chr11	1543329	6
chr11	1545912	3
chr11	1549809	7
chr11	1553700	6
chr11	1553838	4
chr11	1554849	4
chr11	1554907	8
chr11	1555053	4
chr11	1555633	6
chr11	1558686	2
chr11	1562310	3
chr11	1563457	5
chr11	1564047	2
chr11	1564802	2
chr11	1565093	4
chr11	1565248	8
chr11	1565289	9
chr11	1566022	2
chr11	1566387	5
chr11	1568925	3
chr11	1569436	5
chr11	1569437	5
chr11	1569850	7
chr11	1577671	7
chr11	1578242	5
chr11	1578726	5
chr11	1580540	4
chr11	1583243	2
chr11	1586240	8
chr11	1586999	4
chr11	1588586	8
chr11	1588948	3
chr11	1589197	3
chr11	1590781	3
chr11	1594725	7
chr11	1594858	5
chr11	1596660	2
chr11	1600782	5
chr11	1602746	2
chr11	1603446	5
chr11	1603731	4
chr11	1604133	4
chr11	1605755	2
chr11	1606005	3
chr11	1608446	10
chr11	1610070	5
chr11	1610082	6
chr11	1610878	3
chr11	1613377	3
chr11	1616314	3
chr11	1626204	3
chr11	1627390	4
chr11	1627995	3
chr11	1628023	3
chr11	1628035	2
chr11	1628120	5
chr11	1628849	2
chr11	1629260	4
chr11	1630687	9
chr11	1631308	4
chr11	1631317	4
chr11	1632275	4
chr11	1632724	5
chr11	1633520	4
chr11	1634182	5
chr11	1634214	5
chr11	1634346	6
chr11	1635901	7
chr11	1636128	4
chr11	1636547	4
chr11	1636852	3
chr11	1637561	3
chr11	1638580	3
chr11	1638668	3
chr11	1639399	4
chr11	1640172	6
chr11	1641540	5
chr11	1642810	3
chr11	1642818	2
chr11	1642965	5
chr11	1642982	5
chr11	1643386	5
chr11	1643418	4
chr11	1643916	3
chr11	1644628	6
chr11	1645107	6
chr11	1649337	9
chr11	1652094	4
chr11	1653076	3
chr11	1653708	5
chr11	1654377	4
chr11	1655692	5
chr11	1655712	5
chr11	1656825	6
chr11	1657558	3
chr11	1658167	3
chr11	1658880	3
chr11	1660029	6
chr11	1660261	3
chr11	1660275	6
chr11	1660632	5
chr11	1662196	5
chr11	1662280	5
chr11	1662334	5
chr11	1662349	5
chr11	1662779	8
chr11	1662782	5
chr11	1662785	7
chr11	1662807	4
chr11	1663394	2
chr11	1664412	3
chr11	1664414	3
chr11	1664415	2
chr11	1665491	3
chr11	1667786	7
chr11	1668095	4
chr11	1669540	6
chr11	1669657	9
chr11	1669681	9
chr11	1669739	4
chr11	1669754	5
chr11	1669755	5
chr11	1670084	5
chr11	1671987	3
chr11	1673021	3
chr11	1674584	6
chr11	1678599	4
chr11	1680471	2
chr11	1680884	3
chr11	1680940	6
chr11	1681699	5
chr11	1684283	6
chr11	1685224	2
chr11	1685411	9
chr11	1686518	6
chr11	1686638	13
chr11	1686640	12
chr11	1690902	6
chr11	1692068	7
chr11	1692656	3
chr11	1692746	6
chr11	1693458	7
chr11	1693506	8
chr11	1693712	8
chr11	1694964	3
chr11	1700613	5
chr11	1700638	6
chr11	1700639	6
chr11	1702642	5
chr11	1704816	2
chr11	1706382	2
chr11	1706669	6
chr11	1706966	6
chr11	1708363	2
chr11	1710780	5
chr11	1713023	3
chr11	1715434	3
chr11	1715618	4
chr11	1715632	5
chr11	1715646	4
chr11	1718124	5
chr11	1721245	3
chr11	1723209	3
chr11	1726229	5
chr11	1728072	4
chr11	1730134	5
chr11	1731604	6
chr11	1731822	4
chr11	1732346	5
chr11	1732526	6
chr11	1734741	5
chr11	1735451	4
chr11	1736276	5
chr11	1736324	5
chr11	1736336	5
chr11	1736994	5
chr11	1736999	5
chr11	1738323	6
chr11	1740377	6
chr11	1742866	3
chr11	1743737	5
chr11	1743993	5
chr11	1744639	5
chr11	1746408	4
chr11	1746755	7
chr11	1749827	4
chr11	1751078	5
chr11	1753436	9
chr11	1761866	3
chr11	1762562	6
chr11	1771737	7
chr11	1777575	3
chr11	1780934	3
chr11	1781865	6
chr11	1784634	4
chr11	1784725	10
chr11	1795392	4
chr11	1797629	4
chr11	1799053	3
chr11	1801948	3
chr11	1801995	6
chr11	1802846	2
chr11	1802886	7
chr11	1803377	8
chr11	1805161	3
chr11	1807711	7
chr11	1808425	3
chr11	1812988	3
chr11	1813024	2
chr11	1813076	2
chr11	1819456	4
chr11	1823320	4
chr11	1827309	3
chr11	1827461	4
chr11	1828609	4
chr11	1828768	4
chr11	1829094	5
chr11	1831877	5
chr11	1834624	7
chr11	1835943	5
chr11	1836013	6
chr11	1836517	9
chr11	1836521	10
chr11	1837032	4
chr11	1837406	9
chr11	1838096	4
chr11	1839194	3
chr11	1840530	4
chr11	1842999	2
chr11	1843415	5
chr11	1843431	5
chr11	1843861	4
chr11	1844612	3
chr11	1844633	5
chr11	1844782	7
chr11	1845142	5
chr11	1847705	7
chr11	1849474	4
chr11	1850016	4
chr11	1850026	6
chr11	1853174	12
chr11	1853894	2
chr11	1854203	10
chr11	1854927	5
chr11	1855324	5
chr11	1855365	7
chr11	1855487	5
chr11	1855926	3
